# Flux_q on 12345
0.0003333333333333333  0.1331948867191652
# Flux_q on 12345
0.0005  0.1324449251628189
# Flux_q on 12345
0.0006666666666666666  0.1317554993379146
# Flux_q on 12345
0.0008333333333333333  0.1313475264531629
# Flux_q on 12345
0.001  0.1314336843475352
# Flux_q on 12345
0.001166666666666667  0.1318235447305502
# Flux_q on 12345
0.001333333333333334  0.1325485853415944
# Flux_q on 12345
0.0015  0.1333500027431317
# Flux_q on 12345
0.001666666666666667  0.1342078149025493
# Flux_q on 12345
0.001833333333333334  0.1349171925211049
# Flux_q on 12345
0.002  0.1354276013454632
# Flux_q on 12345
0.002166666666666667  0.1354482641981508
# Flux_q on 12345
0.002333333333333334  0.1351315349758619
# Flux_q on 12345
0.0025  0.134660184016018
